Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	117	1.9667170953101363	7.706456325123456E-15	HPSE2, CBLB, FGF2, ELK1, ACTG1, IGF1R, PPP1CB, PPP1CC, CCND1, PLAU, AKT2, AKT3, KDR, PRKACB, MAP2K1, WNT5B, PRKCB, HGF, WNT5A, ANK2, FRS2, PRKCA, ANK3, ANK1, TIAM1, SMO, TP53, DDX5, SDC2, PXN, ITPR1, PIK3R3, ITPR2, IQGAP1, PIK3R1, HIF1A, PIK3R5, PLCG1, WNT2, WNT3, FZD1, FZD3, TGFB2, FZD5, FZD4, CAV1, PTCH1, RDX, FZD6, FN1, MSN, IGF1, ESR1, MDM2, SDC1, GRB2, FGFR1, ITGB3, PIK3CD, FASLG, PIK3CG, CTSL, TIMP3, ITGAV, RAC1, PPP1R12A, ARHGEF12, PDPK1, ITGA2, GAB1, RRAS2, WNT16, MMP9, DCN, RHOA, MRAS, PIK3CA, CTTN, ITGA5, PPP1R12B, SOS1, MET, TLR4, SOS2, CD44, HBEGF, TLR2, CAMK2D, ROCK1, ROCK2, SRC, CAMK2A, CBL, THBS1, HOXD10, EGFR, CDC42, NRAS, PAK1, ERBB3, ERBB4, GPC1, DROSHA, MAPK1, FLNB, CAMK2G, EIF4B, LUM, STAT3, PTPN11, MAPK13, VEGFA, RPS6KB1, PDCD4, FAS, CTNNB1, KRAS	2186	200	6879	1.8409034766697163	2.244537888884679E-12	2.2579917032611724E-12	1.4796396144237036E-12
KEGG_PATHWAY	hsa05200:Pathways in cancer	196	3.294671373340057	2.63465260970961E-14	RB1, SPI1, CBLB, CRKL, EDNRA, RASSF1, EDNRB, TFG, AKT2, AKT3, PRKACB, DAPK1, PRKCB, PRKCA, RUNX1, BCR, ADCY9, AGTR1, TP53, CTBP2, EPAS1, LPAR1, PIK3R3, LPAR2, PIK3R1, HIF1A, PIK3R5, PLCG1, RALGDS, STAT5A, FZD1, STAT5B, JUN, FZD3, CREBBP, FZD5, FZD4, FZD6, FN1, IGF1, GNG12, LPAR6, GRB2, CDKN1B, GLI3, GLI2, IKBKB, MECOM, SUFU, RAC1, APPL1, NCOA4, FOS, RHOA, PLCB4, KIT, RARA, RARB, PLCB1, PTGER4, PTGER2, PTGER3, GNAI3, ADCY3, XIAP, ADCY2, ADCY1, PTGS2, ADCY6, GNAI1, EGFR, GNAI2, RXRB, NRAS, CTNNA1, RUNX1T1, EGLN1, CDKN2B, EGLN3, STAT3, VEGFD, VEGFA, KITLG, CCDC6, FAS, CTNNB1, FGF1, ETS1, FGF2, IGF1R, FGF5, FGF7, CCND1, FGF9, CDH1, EP300, PDGFRA, RALBP1, MAP2K1, WNT5B, TPM3, HGF, F2R, WNT5A, MITF, MSH2, CCNE2, SMO, COL4A1, COL4A4, COL4A3, COL4A5, CSF1R, MAX, STK4, RASGRP1, CSF2RA, FOXO1, HSP90B1, RASGRP3, DVL2, DVL3, WNT2, FGF23, WNT3, SMAD2, TGFB2, SMAD4, SMAD3, PTCH1, CXCL12, CDK6, GNAQ, GNB1, CDK2, BCL2, MDM2, GNAS, GNB4, CYCS, FGF13, FGFR1, GSK3B, PTEN, PIK3CD, LAMC2, FASLG, LAMC1, PIK3CG, CKS1B, CASP9, CASP8, ITGAV, NKX3-1, ARHGEF12, ITGA3, ITGA2, AXIN1, ARNT, TRAF2, AXIN2, WNT16, MMP9, TGFBR1, TGFBR2, PIK3CA, TRAF3, TRAF6, BIRC5, ITGA6, SOS1, MET, CRK, SOS2, CEBPA, RALA, HDAC2, RALB, ROCK1, ROCK2, CBL, GNA13, CDC42, MAPK9, GNG2, GNG5, GNG7, E2F2, MAPK1, E2F3, VHL, TCF7L2, MAPK10, RAD51, APC, KRAS	2186	393	6879	1.5694181571834644	7.70949970529955E-12	3.859766073224579E-12	2.5292665053212256E-12
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	131	2.202050764834426	3.345981763336618E-11	ATF2, FGF1, FGF2, ELK1, CRKL, FGF5, ELK4, RPS6KA3, FGF7, RPS6KA5, FGF9, RPS6KA2, AKT2, AKT3, STMN1, MAP3K8, PRKACB, MAP3K7, MAP2K3, MAP2K4, PDGFRA, MEF2C, MAP2K1, PRKCB, IL1R1, CACNA2D1, CACNA2D3, CACNA2D2, PRKCA, MAPK8IP1, CDC25B, CACNB1, CACNB2, CACNB3, CACNB4, MAPKAPK3, MAPKAPK2, TP53, MAX, CACNA1A, CACNA1C, STK4, NLK, CACNA1E, RASGRP1, STK3, RASGRP3, CACNA1G, RAP1B, CACNA1I, PPP3R1, RAP1A, PPP3R2, FGF23, HSPA8, TGFB2, JUN, BDNF, NFATC3, NFATC1, GNG12, NF1, GRB2, TAB2, TAB1, FGF13, MAP3K13, MAP3K14, MAP3K11, FGFR1, FASLG, ARRB2, DUSP16, IKBKB, PPP3CA, DUSP10, MECOM, RAC1, DUSP4, DUSP5, DUSP3, PLA2G4D, DUSP1, RRAS2, PLA2G4A, TRAF2, FOS, DUSP8, DUSP6, TGFBR1, DUSP7, TGFBR2, PPM1A, IL1A, PPM1B, MRAS, TRAF6, RASA1, IL1B, RAPGEF2, MAPT, SOS1, CRK, SOS2, SRF, EGFR, CDC42, MAPK9, NRAS, PAK1, MAPK7, NTF3, MAPK1, FLNB, PAK2, MAP4K3, CACNG4, MAP4K4, MAP3K2, NTRK2, MAP3K3, MAP3K1, MAPK13, MAPK10, TAOK3, TAOK1, TAOK2, FAS, KRAS, LAMTOR3, HSPA1A	2186	253	6879	1.6293933005218257	9.803718614698198E-9	3.2679088555254306E-9	2.1414283285354357E-9
KEGG_PATHWAY	hsa04390:Hippo signaling pathway	87	1.4624306606152295	9.53875742351127E-11	YWHAE, GSK3B, PATJ, BMPR2, YWHAB, WWC1, SERPINE1, PPP2R2A, LIMD1, FGF1, AMOT, GLI2, ACTG1, CTGF, BBC3, SOX2, PPP1CB, PPP1CC, RASSF1, CCND2, PPP2R1B, CCND1, PPP2R1A, CDH1, RASSF6, BTRC, TEAD1, YWHAG, TEAD3, PRKCI, WNT5B, FBXW11, WNT5A, AXIN1, CSNK1E, AXIN2, WNT16, YWHAZ, TGFBR1, TGFBR2, LATS1, LATS2, FRMD6, BIRC5, AJUBA, YAP1, CRB2, CRB1, PARD6G, STK3, PPP2CA, PPP2CB, PARD6B, DVL2, CTNNA1, TP53BP2, DVL3, WNT2, WNT3, FZD1, SMAD2, TCF7L2, WWTR1, SMAD1, TGFB2, FZD3, SMAD4, SMAD3, FZD5, FZD4, FZD6, MPP5, GDF6, MOB1B, DLG1, DLG2, PPP2R2C, APC, DLG3, PPP2R2B, DLG4, ID2, SNAI2, CTNNB1, NF2, BMPR1B, BMPR1A	2186	151	6879	1.813082045285168	2.7948562464352733E-8	6.9871398127220054E-9	4.57860356328541E-9
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	109	1.8322407127248277	1.527587782782525E-9	CSF1, CTNND1, FGF1, FGF2, ACTG1, CRKL, IGF1R, FGF5, FGF7, FGF9, CDH1, AKT2, AKT3, KDR, MAGI1, MAP2K3, PDGFRA, PRKCI, MAP2K1, PRKCB, HGF, MAGI3, F2R, MAGI2, PRKCA, TIAM1, ADCY9, PRKD2, TLN2, PRKD1, TLN1, PFN2, EPHA2, CSF1R, LPAR1, PIK3R3, LPAR2, PIK3R1, EFNA5, RAP1GAP, RASGRP3, PIK3R5, RAP1B, GRIN2A, RAP1A, PDGFD, PLCG1, DRD2, RALGDS, FGF23, NGFR, INSR, IGF1, GRIN2B, EFNA1, GNAO1, AFDN, GNAQ, GNAS, CALM3, CALM1, FGF13, FGFR1, DOCK4, FLT1, ITGB3, PIK3CD, SIPA1L2, PIK3CG, RAC1, RHOA, MRAS, PLCB4, PIK3CA, KIT, RAPGEF2, LCP2, RAPGEF5, PLCB1, RAPGEF6, CRK, MET, RAPGEF4, RALA, RALB, SRC, GNAI3, PARD6G, ADCY3, ADCY2, ADCY1, THBS1, ADCY6, EGFR, GNAI1, GNAI2, CDC42, NRAS, PARD6B, CNR1, KRIT1, MAPK1, VEGFD, MAPK13, VEGFA, KITLG, CTNNB1, KRAS, TEK	2186	210	6879	1.6333616520716245	4.475831355543747E-7	8.951664407105598E-8	5.865937085884896E-8
KEGG_PATHWAY	hsa04144:Endocytosis	121	2.03395528660279	2.4286849458613584E-9	TFRC, WIPF1, ZFYVE9, WIPF2, CBLB, IGF1R, ZFYVE27, KIF5C, VPS36, SH3GL2, AP2M1, SH3GLB1, PDGFRA, SH3GLB2, USP8, PRKCI, IST1, HLA-A, RNF41, ACAP3, ACAP2, ZFYVE16, RAB35, CHMP4C, CHMP4B, AMPH, STAM2, RAB5B, RAB5C, NEDD4L, VPS26A, VPS26B, PLD1, SNX4, GRK3, SNX1, RAB11FIP1, GRK2, PIP5K1A, PIP5K1B, RAB11FIP2, RAB11FIP4, SNX5, SNX6, SMAD2, HSPA8, SMAD3, IQSEC2, SMURF2, VTA1, CAV1, ARPC5, IGF2R, EHD1, DAB2, EHD4, CHMP2B, MDM2, RAB5A, ARF3, ARF1, ARPC1A, CLTC, WASL, ARRB2, RAB22A, EEA1, PSD2, CAPZB, PSD3, GIT1, PDCD6IP, ARAP2, VPS37A, ARFGAP3, RBSN, RHOA, TGFBR1, EPN1, TGFBR2, DNM3, RABEP1, DNAJC6, TRAF6, CHMP3, CHMP7, ARF5, CHMP5, ARF6, RAB7A, SRC, VPS4B, WAS, ASAP3, PARD6G, ASAP1, ASAP2, CBL, EGFR, CYTH3, CDC42, PARD6B, MVB12B, EPS15, LDLR, CYTH1, ARFGEF2, GIT2, WWP1, AP2B1, RAB11A, RAB10, ITCH, CAPZA1, NEDD4, IL2RA, IL2RB, VPS45, SMAP2, SMAP1, HSPA1A	2186	241	6879	1.5799504959891881	7.116044291599621E-7	1.1860078152289634E-7	7.771791826756347E-8
KEGG_PATHWAY	hsa04722:Neurotrophin signaling pathway	70	1.176668347621449	4.02524991025087E-9	YWHAE, GSK3B, PRDM4, PIK3CD, FASLG, PIK3CG, CRKL, IKBKB, RPS6KA3, RPS6KA5, ARHGDIA, RPS6KA2, AKT2, AKT3, RAC1, MAP2K1, PDPK1, RIPK2, PRKCD, GAB1, FRS2, IRAK4, RHOA, PIK3CA, TRAF6, MAPKAPK2, SOS1, TP53, CRK, SOS2, SHC4, ZNF274, CAMK2D, SHC1, CAMK2A, PIK3R3, PSEN1, PIK3R1, FOXO3, PIK3R5, RAP1B, CDC42, MAPK9, NRAS, RAP1A, MAPK7, IRAK1, IRAK2, NTF3, MAPK1, PLCG1, SH2B3, CAMK2G, NTRK2, NGFR, MAP3K3, JUN, MAP3K1, SORT1, KIDINS220, BDNF, NTRK3, PTPN11, MAPK13, MAPK10, BCL2, KRAS, CALM3, GRB2, CALM1	2186	120	6879	1.8356587374199453	1.179397530859383E-6	1.6848546052907212E-7	1.1040685468116672E-7
KEGG_PATHWAY	hsa04520:Adherens junction	47	0.7900487476886872	9.52036394749199E-9	SRC, CTNND1, WAS, PTPRM, WASL, IQGAP1, NLK, PTPRF, EGFR, ACTG1, IGF1R, CDC42, CDH1, CTNNA1, MAPK1, EP300, RAC1, WASF1, MAP3K7, WASF2, WASF3, SMAD2, PTPN1, TCF7L2, CREBBP, SMAD4, YES1, SMAD3, CSNK2A1, INSR, LMO7, BAIAP2, RHOA, TGFBR1, TGFBR2, AFDN, PTPRB, SNAI1, CTNNB1, SNAI2, NECTIN4, MET, SSX2IP, VCL, NECTIN2, FGFR1, NECTIN1	2186	71	6879	2.083121786528871	2.7894627576685593E-6	3.486833295768941E-7	2.2848873473980775E-7
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	159	2.6727181038830055	1.5807946575173178E-8	CHRM2, ATF2, CSF3, CSF1, PPP2R2A, FGF1, FGF2, IGF1R, FGF5, FGF7, CCND2, CCND1, PPP2R1B, FGF9, PPP2R1A, CREB3L1, AKT2, AKT3, MYB, CREB3L2, KDR, IL6R, PDGFRA, MAP2K1, G6PC, IFNA16, HGF, F2R, TSC1, PRKCA, PRLR, CCNE2, COL4A1, COL4A4, CDC37, COL4A3, DDIT4, COL4A5, TP53, IFNAR1, EPHA2, CSF1R, LPAR1, PIK3R3, LPAR2, PIK3R1, FOXO3, EFNA5, HSP90B1, PIK3R5, BCL2L11, PDGFD, PCK1, FGF23, MCL1, NGFR, COL24A1, INSR, FN1, IGF1, GNG12, EFNA1, COL1A1, IL3, CDK6, COL5A1, RHEB, LPAR6, IL7, ITGA10, COL5A3, COL5A2, ITGA11, GNB1, CDK2, BCL2, MDM2, GNB4, GRB2, FGF13, FGFR1, YWHAE, GSK3B, CDKN1B, FLT1, YWHAB, ITGB3, PTEN, PIK3CD, LAMC2, FASLG, LAMC1, BRCA1, PIK3CG, CASP9, IKBKB, PPP2R5E, ITGB8, ITGAV, RAC1, JAK2, JAK3, YWHAG, ITGA4, PDPK1, ITGA3, ITGA2, PPP2R5C, OSMR, YWHAZ, RBL2, CREB1, PIK3CA, KIT, COL6A3, ITGA6, SGK3, COL6A5, ITGA5, SGK1, SOS1, MET, TLR4, SOS2, CREB5, TLR2, PHLPP2, PRKAA1, PRKAA2, PHLPP1, COL11A1, THBS2, THBS1, EGFR, PPP2CA, PPP2CB, NRAS, RELN, GNG2, GNG5, GNG7, SPP1, MAPK1, EIF4E, EIF4B, OSM, VEGFD, PPP2R3A, VEGFA, KITLG, RPS6KB1, PPP2R2C, PPP2R2B, IL2RA, IL2RB, KRAS, PKN2, TEK, PIK3AP1	2186	345	6879	1.4502844186324038	4.63171766940107E-6	5.146364829473046E-7	3.3723619360369444E-7
KEGG_PATHWAY	hsa04014:Ras signaling pathway	112	1.8826693561943184	2.5758072988612646E-8	CSF1, FGF1, ETS1, FGF2, ELK1, ETS2, IGF1R, FGF5, RASSF1, FGF7, HTR7, SYNGAP1, TBK1, FGF9, AKT2, AKT3, KDR, PRKACB, PDGFRA, RALBP1, MAP2K1, PRKCB, HGF, PRKCA, TIAM1, PLA1A, EPHA2, SHC4, CSF1R, RAB5B, RAB5C, SHC1, PIK3R3, PIK3R1, FOXO4, RASAL2, STK4, EFNA5, PLD1, RASGRP1, RASGRP3, PIK3R5, RAP1B, GRIN2A, RAP1A, PDGFD, ABL2, PLCG1, RALGDS, FGF23, BRAP, NGFR, INSR, IGF1, GNG12, GRIN2B, EFNA1, AFDN, GNB1, NF1, GNB4, CALM3, GRB2, CALM1, RGL1, FGF13, RAB5A, FGFR1, FLT1, PIK3CD, FASLG, PIK3CG, IKBKB, RAC1, PLA2G12A, PLA2G4D, KSR1, GAB1, RRAS2, PLA2G4A, KSR2, RHOA, MRAS, PIK3CA, RASA1, KIT, RAPGEF5, SOS1, MET, SOS2, ARF6, RALA, RALB, PLA2G1B, EGFR, CDC42, MAPK9, NRAS, PAK1, GNG2, GNG5, GNG7, MAPK1, PAK2, PAK5, PTPN11, VEGFD, VEGFA, MAPK10, KITLG, KRAS, TEK	2186	226	6879	1.5594976884275638	7.547087009118769E-6	7.547115385663506E-7	4.945550013813627E-7
