Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0042493~response to drug	7	16.27906976744186	3.014338449345632E-5	7057, 4609, 1543, 2027, 2354, 2353, 3485	41	293	19157	11.162823607758263	0.016175564246960206	0.008150318083234838	0.008029795819527112
GOTERM_BP_DIRECT	GO:0032870~cellular response to hormone stimulus	4	9.30232558139535	3.2925418893445776E-5	2354, 2353, 8835, 3485	41	30	19157	62.29918699186992	0.017655232200571636	0.008150318083234838	0.008029795819527112
GOTERM_BP_DIRECT	GO:0007568~aging	6	13.953488372093023	4.519584889039651E-5	1543, 2027, 3992, 2353, 3485, 3484	41	190	19157	14.755070603337611	0.024154990388746578	0.008150318083234838	0.008029795819527112
GOTERM_BP_DIRECT	GO:0007165~signal transduction	10	23.25581395348837	7.187220748533915E-4	8660, 6364, 3557, 4929, 3479, 6347, 3485, 3484, 29953, 3164	41	1211	19157	3.8583311514370306	0.32224433991264645	0.0972071606239212	0.09576971647421441
GOTERM_BP_DIRECT	GO:0006306~DNA methylation	3	6.976744186046512	0.0014436185286484727	1543, 2353, 29947	41	27	19157	51.915989159891595	0.5423094134771298	0.13064185811208695	0.12871000069083613
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	5	11.627906976744185	0.0014488930659381177	7057, 4609, 2354, 2353, 3485	41	236	19157	9.899235221165771	0.5436154694307263	0.13064185811208695	0.12871000069083613
GOTERM_BP_DIRECT	GO:0006935~chemotaxis	4	9.30232558139535	0.002145803991696765	57007, 6364, 5168, 6347	41	123	19157	15.19492365655364	0.6871799752300577	0.1456968274134647	0.14354234567722124
GOTERM_BP_DIRECT	GO:0044344~cellular response to fibroblast growth factor stimulus	3	6.976744186046512	0.002154481736243471	4609, 6347, 3164	41	33	19157	42.476718403547665	0.6886482665943453	0.1456968274134647	0.14354234567722124
GOTERM_BP_DIRECT	GO:0032570~response to progesterone	3	6.976744186046512	0.0027032962616946247	7057, 2354, 2353	41	37	19157	37.884640738299275	0.7687980273786063	0.15053097659740922	0.14830501021519246
GOTERM_BP_DIRECT	GO:0045595~regulation of cell differentiation	3	6.976744186046512	0.0029998070900965064	150094, 3992, 1052	41	39	19157	35.94183864915572	0.8031542204397559	0.15053097659740922	0.14830501021519246
GOTERM_BP_DIRECT	GO:0006955~immune response	6	13.953488372093023	0.003060703775548062	57007, 7057, 6364, 3557, 5168, 6347	41	479	19157	5.852741992973166	0.8095527344626607	0.15053097659740922	0.14830501021519246
GOTERM_BP_DIRECT	GO:0006366~transcription from RNA polymerase II promoter	4	9.30232558139535	0.003902420523678625	4609, 2354, 2353, 1052	41	152	19157	12.295892169448011	0.8794076784609077	0.17593412527584468	0.17333251159339225
GOTERM_BP_DIRECT	GO:0009612~response to mechanical stimulus	3	6.976744186046512	0.007197117873244936	7057, 2354, 3485	41	61	19157	22.97920831667333	0.9799137516239961	0.27628870291955593	0.2722031028763832
GOTERM_BP_DIRECT	GO:1905643~positive regulation of DNA methylation	2	4.651162790697675	0.00832656606718936	4609, 29947	41	4	19157	233.62195121951223	0.9891493601446586	0.27628870291955593	0.2722031028763832
GOTERM_BP_DIRECT	GO:0010748~negative regulation of plasma membrane long-chain fatty acid transport	2	4.651162790697675	0.00832656606718936	7057, 8660	41	4	19157	233.62195121951223	0.9891493601446586	0.27628870291955593	0.2722031028763832
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	3	6.976744186046512	0.009130077975880639	7057, 4609, 3479	41	69	19157	20.31495227995758	0.9930014955601035	0.27628870291955593	0.2722031028763832
GOTERM_BP_DIRECT	GO:0045444~fat cell differentiation	3	6.976744186046512	0.009386286842594346	4929, 3164, 1052	41	70	19157	20.024738675958186	0.9939152099802835	0.27628870291955593	0.2722031028763832
GOTERM_BP_DIRECT	GO:0070098~chemokine-mediated signaling pathway	3	6.976744186046512	0.009386286842594346	57007, 6364, 6347	41	70	19157	20.024738675958186	0.9939152099802835	0.27628870291955593	0.2722031028763832
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	5	11.627906976744185	0.009703300102535237	7057, 6364, 3557, 2353, 6347	41	403	19157	5.797070749863826	0.9948826573234224	0.27628870291955593	0.2722031028763832
GOTERM_BP_DIRECT	GO:0071376~cellular response to corticotropin-releasing hormone stimulus	2	4.651162790697675	0.010397622160433799	4929, 3164	41	5	19157	186.89756097560976	0.9964984928786365	0.2812556794397343	0.2770966305755607
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	4	9.30232558139535	0.011611321605210669	57007, 6364, 3479, 6347	41	226	19157	8.269803582991582	0.9981973173114013	0.2991297613532844	0.2947064007417755
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	3	6.976744186046512	0.014845940148011851	6364, 4609, 6347	41	89	19157	15.749794464236777	0.9996939827415996	0.3650751645488369	0.35967664085865075
GOTERM_BP_DIRECT	GO:0009812~flavonoid metabolic process	2	4.651162790697675	0.016585519639962097	4609, 1543	41	8	19157	116.81097560975611	0.999882374914448	0.37068993845253084	0.36520838668243794
GOTERM_BP_DIRECT	GO:0043567~regulation of insulin-like growth factor receptor signaling pathway	2	4.651162790697675	0.016585519639962097	3485, 3484	41	8	19157	116.81097560975611	0.999882374914448	0.37068993845253084	0.36520838668243794
GOTERM_BP_DIRECT	GO:0007565~female pregnancy	3	6.976744186046512	0.01712984928154024	2354, 2353, 3485	41	96	19157	14.601371951219512	0.9999128203815871	0.37068993845253084	0.36520838668243794
GOTERM_BP_DIRECT	GO:0071346~cellular response to interferon-gamma	3	6.976744186046512	0.018151686500197637	6364, 4609, 6347	41	99	19157	14.15890613451589	0.999950338529139	0.3776947075618047	0.3721095732540516
GOTERM_BP_DIRECT	GO:0036109~alpha-linolenic acid metabolic process	2	4.651162790697675	0.020689809107467615	9415, 3992	41	10	19157	93.44878048780488	0.9999877575547503	0.4145624713755548	0.40843215756593476
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	5	11.627906976744185	0.0219803362415215	7057, 4609, 3479, 8835, 1409	41	515	19157	4.536348567369169	0.9999940014762088	0.42469149666654044	0.41841140059753423
GOTERM_BP_DIRECT	GO:0032355~response to estradiol	3	6.976744186046512	0.023249521621221642	4609, 8835, 3485	41	113	19157	12.404705374487373	0.9999970287086662	0.43372383438210027	0.4273101732452116
GOTERM_BP_DIRECT	GO:0006636~unsaturated fatty acid biosynthetic process	2	4.651162790697675	0.03087760284512114	9415, 3992	41	15	19157	62.29918699186992	0.9999999572595457	0.5420501422446882	0.5340346133390367
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	4	9.30232558139535	0.031060174509399876	22822, 10912, 10537, 3164	41	329	19157	5.6807769293498405	0.9999999614013224	0.5420501422446882	0.5340346133390367
GOTERM_BP_DIRECT	GO:0045725~positive regulation of glycogen biosynthetic process	2	4.651162790697675	0.03290272539678464	8660, 3479	41	16	19157	58.40548780487806	0.999999986216604	0.5534508395302287	0.5452667236037188
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	3	6.976744186046512	0.034965029377307645	7057, 6364, 6347	41	141	19157	9.941359626362221	0.9999999956569899	0.5534508395302287	0.5452667236037188
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	7	16.27906976744186	0.034982116974859215	4609, 4929, 3479, 2354, 2353, 3164, 1052	41	1185	19157	2.760090562930946	0.9999999956983948	0.5534508395302287	0.5452667236037188
