Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04550:Signaling pathways regulating pluripotency of stem cells	28	2.9535864978902953	9.201492264142182E-10	GSK3B, PIK3R1, BMI1, FGF2, IGF1R, ZIC3, SMARCAD1, MAPK1, JARID2, ACVR1, SMAD2, SMAD1, ZFHX3, FZD5, PCGF3, IGF1, AXIN2, ACVR2B, SMAD5, ACVR2A, BMP2, MEIS1, APC, PIK3CA, GRB2, KRAS, TCF3, IL6ST	346	140	6879	3.9763005780346825	2.042730969931128E-7	2.0427312826395644E-7	1.4722387622627492E-7
KEGG_PATHWAY	hsa05200:Pathways in cancer	49	5.168776371308017	4.696029889510654E-9	GSK3B, CDKN1B, SPI1, HHIP, ETS1, FGF2, IGF1R, CRKL, FGF7, FGF9, TFG, SUFU, NKX3-1, TPM3, ARNT, MITF, FOS, AXIN2, TGFBR2, MSH6, PAX8, PIK3CA, TRAF3, COL4A4, KIT, SOS1, CSF1R, EPAS1, GNAI3, PDGFA, XIAP, PIK3R1, CBL, HIF1A, RELA, GNAI2, E2F2, MAPK1, RUNX1T1, SMAD2, TCF7L2, FZD5, IGF1, MAPK10, BMP2, APC, GNAS, KRAS, GRB2	346	393	6879	2.4788642280368887	1.0425180964057645E-6	5.212593177356826E-7	3.7568239116085233E-7
KEGG_PATHWAY	hsa04660:T cell receptor signaling pathway	21	2.2151898734177213	7.901967869466188E-8	VAV3, GSK3B, ITK, PDPK1, NFATC3, CD3G, PIK3R1, FOS, BCL10, RELA, PAK1, CD4, PPP3R1, PIK3CA, CTLA4, MAPK1, GRB2, KRAS, SOS1, MAP3K7, CARD11	346	100	6879	4.175115606936416	1.7542215495658375E-5	5.84745622340498E-6	4.214382863715301E-6
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	41	4.324894514767933	4.2065023655341036E-7	YWHAE, CSF1R, GSK3B, CDKN1B, FLT1, ITGB3, PDGFA, PPP2R2A, PIK3R1, FOXO3, FGF2, THBS1, RELA, IGF1R, RPTOR, FGF7, BCL2L11, FGF9, PPP2R5E, MYB, KDR, MAPK1, ITGB8, IL6R, YWHAG, PDPK1, IGF1, YWHAZ, CREB1, PIK3CA, RPS6KB1, RHEB, CDC37, COL4A4, DDIT4, KIT, GRB2, KRAS, PKN2, SGK3, SOS1	346	345	6879	2.36272932897713	9.338001196645962E-5	2.3346088128714273E-5	1.6826009462136415E-5
KEGG_PATHWAY	hsa04068:FoxO signaling pathway	23	2.4261603375527425	6.766636267000343E-7	SMAD2, CDKN1B, PDPK1, FOXG1, SETD7, PIK3R1, IGF1, FOXO3, NLK, SIRT1, ATG12, GRM1, TGFBR2, IGF1R, MAPK10, BCL2L11, PIK3CA, S1PR1, MAPK1, GRB2, KRAS, SGK3, SOS1	346	134	6879	3.4124967647312565	1.502080935829042E-4	3.0043865025481522E-5	2.1653236054401097E-5
KEGG_PATHWAY	hsa04012:ErbB signaling pathway	18	1.89873417721519	1.0738504544895495E-6	GSK3B, CDKN1B, GAB1, NRG1, PIK3R1, CBL, CRKL, MAPK10, PAK1, PIK3CA, ERBB3, RPS6KB1, NRG3, ERBB4, MAPK1, GRB2, KRAS, SOS1	346	87	6879	4.113414391070361	2.3836651507447293E-4	3.973246681611333E-5	2.8636012119721322E-5
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	32	3.375527426160337	2.899605468865942E-6	RASGRF1, PDGFA, CACNA1C, ARRB2, NLK, FGF2, RELA, CRKL, RAP1B, ELK4, RPS6KA3, PAK1, FGF7, PPP3R1, FGF9, STMN1, NTF3, MAPK1, MAP3K7, MAP3K2, BDNF, NFATC3, FOS, TGFBR2, MAPK10, CACNB4, TAOK1, RAPGEF2, GRB2, KRAS, TAB2, SOS1	346	253	6879	2.5146564920377434	6.435062083525178E-4	9.195891629831988E-5	6.627669643122154E-5
KEGG_PATHWAY	hsa05215:Prostate cancer	17	1.7932489451476792	6.005647465125431E-6	GSK3B, TCF7L2, CDKN1B, PDPK1, PDGFA, PIK3R1, IGF1, RELA, IGF1R, CREB1, PIK3CA, E2F2, MAPK1, GRB2, KRAS, SOS1, NKX3-1	346	88	6879	3.840744876510773	0.0013323693475582044	1.5074403877605845E-4	1.0864435227103313E-4
KEGG_PATHWAY	hsa04662:B cell receptor signaling pathway	15	1.5822784810126582	6.111244815245613E-6	VAV3, GSK3B, NFATC3, PIK3R1, FOS, BCL10, RELA, PPP3R1, PIK3CA, INPP5D, MAPK1, GRB2, KRAS, SOS1, CARD11	346	69	6879	4.322065845689872	0.0013557805924844235	1.5074403877605845E-4	1.0864435227103313E-4
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	24	2.5316455696202533	8.492556831865915E-6	SMAD1, CSF1R, CEBPB, SPI1, CDKN1B, FLT1, KMT2A, H3F3B, H3F3A, PBX3, PDGFA, ETV1, IGF1, BMI1, KLF3, RELA, RUNX2, TGFBR2, IGF1R, ELK4, MEIS1, PAX8, TCF3, RUNX1T1	346	167	6879	2.85722197224049	0.0018835794559336483	1.7524409753592746E-4	1.2630205227814588E-4
